'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'

The teacher deleted some slides from the slideset he uploaded. Many students work and could not attend the lectures and are punished for not being there'
'ae117c3c555ca58';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'I need to be more specfic about my arguments.'
'ae117c3c555ca58';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Only few things: Slides in moodle does not always match slides in online class. Not all recordings are available. Not possible to repeat and re-watch it, in case you missed it. '
'6fef0879817682e';'20W';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'sehr wertvolle LV, tolle Diskussionen + Anregungen durch die LV-Leitung, sehr zu empfehlen'
'6fef0879817682e';'20W';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'- die Diskussionen
- das die Präsentationen kreativ und interaktiv zu gestalten waren
- Leitungsanforderung ist überschaubar
- man hatte die Möglichkeit, alles anzusprechen und zu fragen
'
'6fef0879817682e';'20W';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'- keine'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das lebendige Diskutieren über die behandelten Themen.
Die Struktur der LV war klar und nachvollziehbar.
Obwohl ich mich mit dem Themengebieten schon früher beschäftigt habe, bin ich bei jeder LV zu neien Erkenntnissen gekommen, die ich künftig weiter nutzen werde könen.
Ich bevorzuge das Schema, kleine Arbeiten unter dem Semester zu machen, anstelle einer einzigen großen am Ende.
Die Idee einer Online-LV wurde gut umgesetzt.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Themen wurden verständlich vermittelt. Es waren sehr interessante Themen die einen direkt, beispielsweise mit der Welt der sozialen Medien, betreffen. Dadurch war der Inhalt sehr gut verständlich und wurde von der LV-Leiterin auch gut aufbereitet.
Auch, dass man während der LV mit verschiedenen Aufgaben und einer etwas längeren Aufgabe zum Schluss die LV bereits abgeschlossen hat ist sehr praktisch.
Diskutiert wird in Breakout-Rooms. Es gibt keine klassischen Präsentationen, was auch ein Vorteil ist.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Gestaltung der LV hat mir sehr gut gefallen. Vor allem die Breakouts waren immer wieder spannend und waren eine tolle Abwechslung, sodass man sowohl "belehrt" wurde als auch konnte man sich selbst einbringen und diskutieren.
Die Aufgaben waren auch sehr angemessen formuliert und umfangreich. '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die besprochenen Themen sowie die Handhabung mit der Theorie & den Breakouts'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der interaktive Part der LV. Für 6ECTS ist der Umfang für die LV wirklich in Ordnung. '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'LV Leiterin, die auf eine Klausur verzichtet hat, und mit ihrer Art die LV zu leiten einen erheblichen Lerneffekt erzielt hab - zumindest bei mir. Ich sehe mir Beiträge und Dokumentationen, und selbst Nachrichten mit einem völlig neuen Hintergrundwissen an. Eigentlich hätte ich diese LV nicht mehr als Pflicht-LV gebraucht, jedoch war sie ab der 1. Stunde so spannend gestaltet, dass ich unbedingt dabei bleiben musste. 
Die Kombination aus Textlesen, exzerpieren, Übungen, Wiederholung der wichtigsten Punkte der Übungen am Anfang jeder Stunde, und die Möglichkeit über alles zu diskutieren war großartig. Bitte diese Form beibehalten! '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Gute Mischung aus Frontalvortrag, Praxisbeispielen(Video) und Gruppenarbeiten.  '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Trotz der Online-LV wurde die Möglichkeit geboten in Gruppen zu diskutieren uns ich auszutauschen. Die einzelnen Übungen waren klar definiert und nicht zu aufwendig. Die Lehrperson ist sehr kompetent, offen für Feedback und den Austausch mit den Studierenden. Die Lehrveranstaltung hat mir trotz des Online-Modus sehr gut gefallen.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Fällt mir in der Tat beim besten Willen nichts ein.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'In der letzten LV sind die Diskussionsgruppen doch etwas klein geworden. Drei bis vier Personen sollten es schon sein :)'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine. Es wurde sehr gut auf die Bedürfnisse der StudentInnen eingegangen.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eigentlich keine - für eine online LV war es wirklich top organisiert, immer alles pünktlich und auch der Aufbau von jedem Termin war gut! Alles sehr verständlich'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine.'
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'- etwas weniger Zeit in Breakout Rooms. 
- Einführung in die Grundbegriffe bzw. zentralen Begriffe: Algorithmus,... -> Funktionen, Praxisbeispiel,...
- mehr Beispiele mit Österreich-/Europabezug -> weniger Twitter  '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Vielleicht die Bewertung als Hinweis per Email auf den Vortag verlegen, damit man sich mehr Gedanken und Zeit dafür lassen kann. '
'e68cf55662c944b';'20W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Gerne die LV wieder so gestalten. Es war wirklich gut und spannend. Ich konnte vieles davon mitnehmen und sicher auch für Masterarbeiten ein guter Inhalt, den man vil. gebrauchen könnte.'
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Grundidee an der LV scheint nicht schlecht, man geht ohne große Vorstellungen von der Thematik in die Materie, welche sich durch die aktuelle Situation ständig weiterentwickelt.'
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der informelle Austausch unter den Studierenden'
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'aktiver Austausch, viel Diskussion, eingeschaltete Kameras, Kennenlernen vieler Tools.'
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'ich fande es gut, dass wir verschiedene Tools ausprobiert haben. '
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'War eine sehr angenehmes Arbeitsklima, trotz Online LV. Es wurden immer wieder Energizer in die Termine mit aufgenommen, was den Unterricht aufgelockert hat. Weiters hat mir die Idee gut gefallen, dass wir einige Tools Online ausprobiert haben. '
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Da es sich um ein PS handelt, wäre es wünschenswerte, wenn der LV-Leiter mehr Bezug auf wiss. Literatur nehmen würde und mehr inhaltlichen Input geben könnte. Der LV-Leiter hat sich nie eingebracht, die LV-Stunde wurde nur mit Online Tools und Präsentationen gefüllt. '
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Aufgrund der Tatsache, dass es relativ wenig Literatur zu den Themen der LV gibt, hätte ich mir etwas mehr theoretischen Input gewünscht, vor allem in Hinsicht auf die Proseminararbeiten. '
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Kein wirklicher Lernfortschritt, da nur Chat-und Video-Tools ausprobiert wurden. Keine gerechte Beurteilung der Präsentationen und eine eher monotone Art die Inhalte zu präsentieren. '
'c36b4a04a9951e4';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'mehr theoretischen Input vom LV-Leiter; mehr Abwechslung in der LV'
'2bbf70ce258174c';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Breites Spektrum an Themen wird gedeckt und verschiedenste Materialien verwendet (Texte, Filme, Spiele, etc)'
'2bbf70ce258174c';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Struktur und Aufbau der Vortragenden'
'2bbf70ce258174c';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es sind mit Referaten und Kommentaren doch sehr viele Präsentationen, bei denen man irgendwann nicht mehr zuhören kann. Vor allem wenn es nur aufgenommene Präsentationen sind.'
'2bbf70ce258174c';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Inhalte waren sehr informativ und sehr interessant. Diese LV hat mir ganz neue Einblicke in dieses Fachgebiet gegeben und neues Interesse geweckt. Die Arbeitsaufträge wurden gut erklärt und man wusste genau was zu tun ist. Ich fand es auch besonders gut, dass sich Herr Lecker für jede Gruppe extra noch Zeit nahm vor den Präsentationen, um Feedback und Tipps zu geben.'
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'abwechslungsreiche Arbeiten, praktische Inputs, Gruppenarbeiten'
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Art wie sie gehalten wurde, der Aufbau, der Bezug zur Praxis, der Vortragende, Die Thematik,'
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dass der Professor uns alle Themen des Kommunikationsmix sehr gut erklärt hatte! Dadurch konnten wir vieles lernen - wie zum Beispiel: das ein guter Content in jedem Bereich sehr wichtig ist oder dass die Designs auch überall intergrien sollten.

Besonders gut hat mir auch der letzte Tag gefallen. Da der Professor nach allen Präsentationen eine 30-minütige Diskussionsrunde  mit uns alles gestartet hatte, so konnte man sich auch aktiv Mitarbeiten - da wir in den anderen Stunden Theorie durchgemacht hatten.'
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine. '
'1d40726fb76e227';'20W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Es wäre gut, wenn die LV nicht in Blockveranstaltungen stattfinden würde - da es für Studenten (wohlmöglich auch für den Professor) meistens sehr anstrengen ist, sich einige Stunden vor dem Laptop zu stellen und durchgehend zuzuhören, da die Konzentration und auch die Motivation nach einer gewissen zeit nachlässt. (Man muss aber auch sagen, dass der Professor wirklich darauf geachtet hatte, dass er kurze Pausen einlegt, damit die Mitschüler auch etwas abschalten können)'
'00c42a4485c1a82';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'- die Professorin gibt sich sehr viel Mühe die LV interessant zu gestalten
- geht auf die Wünsche und Interessen der Studierenden ein 
'
'00c42a4485c1a82';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Thema Begabung'
'00c42a4485c1a82';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'- wäre die LV nicht online, wäre sie wahrscheinlich interessanter
- sehr schade, dass die Studierenden nicht viel mitarbeiten'
'00c42a4485c1a82';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'zu lange Lehrvorträge, die oft abschweifen'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'-das es zwei Betreuer gab
-die vielen unterschiedlichen Aufgaben
-motivierender Unterricht'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'interessanter Inhalt, gute Umsetzung, genug Materialien zur Verfügung gestellt'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Strukturiertheit und die Vortragenden waren sehr bemüht'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'ab und zu kam es zu stark rüber, als wäre die LV rein auf der eigenen Forschung der Professoren aufgebaut und dient nur zur Datensammlung.'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Versuchen noch mehr die Studenten zum Reden zu animieren'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Lehrer';'FREITEXT';'Wie waren Sie mit dem Unterricht/der Betreuung im Distance Learning zufrieden? Was hat Ihnen gut, was weniger gut gefallen?';'n/a';'-2';'-1';'Super gehandhabt'
'7a3fccdf345e1d7';'20W';'PM';4.0;8.0;'50';'genehmigt';'Lehrer';'FREITEXT';'Wie waren Sie mit dem Unterricht/der Betreuung im Distance Learning zufrieden? Was hat Ihnen gut, was weniger gut gefallen?';'n/a';'-2';'-1';'gut, aber zu oft Umfragen ausgeschickt über BBB'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die kleine Gruppe und das spannende Thema, das mit sehr viel Interaktion behandelt wurde.'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Professorin geht gut auf unsere Bedürfnisse ein und hilft bei schwierigen Fragen weiter. Sie interveniert sogar zwischen den Studierenden und den BetreuerInnen, was ihr hoch anzurechnen ist.'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das gesamte Konzept des Kurses war sehr spannend und vor allem sehr wichtig für die StudientInnen, die mit der Bachelorarbeit beginnen.

Dieses Fach ist auch seit heuer ein Pflichtfach und dies finde ich sehr hilfreich!!
Mir wurden sehr viele Tipps und Tricks bezüglich der BAC-Arbeit gegeben und ich enpfinde den Aufbau der LV, trotz der Online-Präsenz, als sehr gelungen. Frau Weberhofer hilft wo sie nur kann und ist auch nach der LV noch als Ansprechperson bezüglich der BAC-Arbeit für die Studierenden da und dies ist auch nicht selbstverständlich.  

Ich hatte auch das große Glück mehrere Kurse im Laufe meines Studiums bei Frau Weberhofer zu absolvieren und ich besaß die Möglichkeit mich in ihren Kursen mit spannenden Themen auseinanderzusetzen. Frau Weberhofer gestaltet alle Themen in den einzelnen Kursen sehr spannend und ich würde jeden weiteren Kurs bzw. jede weitere LV gerne bei ihr besuchen!!!!!

Vielen Dank für die tolle LV, ich habe sehr viel gelernt und viele Tipps annehmen können.'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Absolut keine!'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Umstellung des Curriculums war ohne jegliche Vorwarnung sehr plötzlich. Das hat einigen Studierenden ziemliche Schwierigkeiten bezüglich des Semesterplanes gebracht. Zwar ist diese Kritik an dieser Stelle vielleicht an falscher Stelle, jedoch sollte es in irgendeiner Form angesprochen werden.'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich habe keine Kritikpunkte.'
'404e55cd777ec3f';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Der Fragebogen bietet eine gute Möglichkeit, um dem Lehrpersonal ehrliches und konstruktives Feedback zu den einzelnen LV''s zu geben!!'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das viele Feedback war unglaublich hilfreich'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dass der Beginn des Schreibprozesses der Bachelorarbeit unterstützt wird und diesbezüglich auch Feedback gegeben wird. Gerade für die Erstellung des Exposè ist diese LV hilfreich. '
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die Bearbeitung und Diskussion von Themen durch BA-Vorträge von anderen
sehr nette, verständnissvolle und kompetente Lehrperson
'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'extrem gute Hilfestellung für das Verfassen der BAC-Arbeit

sehr gute und hilfreiche Inputs durch die LV-Leitung

schnelle und ausführliche Rückmeldung durch die LV-Leitung auf das abgegebene Expose'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dass man alles Fragen kann und man immer eine sehr gute Erklärung bekommt und jeder genügend Zeit hatte seine Arbeit vorzustellen und sehr viel guten Input dadurch bekommen hat, egal zu welchem BA-Thema'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'leider war es oft extrem verdichtet'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'würde mir mehr Input zu wissenschaftlichen Schreiben wünschen, dafür war aber die Zeit und LV-Einheiten knapp
Nichtdestotrotz wurde darauf geachtet auch darauf einzugehen und Tipps zu geben'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'außer dass ich Präsenzlehre bevorzugt hätte, keine :)'
'794b63cf7e85a71';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Alle wichtigen Bereiche wurden einfach und schnell abgefragt. '
'227b8aa334e4fa2';'20W';'KV';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die LV-Leiterin nimmt sich für jeden Studenten ausreichend Zeit und gibt sehr viel konstruktive Kritik, die weiterhilft. Zudem ist sie für jeden Spaß zu haben :-) Man fühlt sich gut aufgehoben. So macht studieren spaß.'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die wertschätzende, unkomplizierte Art des Lehrenden.'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der Vortragende 

die Inhalte 

Wertschätzung'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Wir haben sehr interessante Themen bearbeitet und neue nützliche Sachen gelernt. Ich interessiere mich für die Minderheiten in Österreìch und freut mich, dass ich in diesen LV Möglichkeit hatte, um über die Minderheiten recherchieren und lernen.'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dieses online Seminar war sehr interaktiv, informativ und abwechslungsreich gestaltet. Ich war sehr froh daran teilgenommen zu haben. Ich habe viel dazugelernt.'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Inhalte, Vortragsstil, Methodenmix'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'11980f63026f0c5';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'es wäre schön wenn alle LV so ablaufen würde! Es war mir eine Freude die LV bei Herrn Prof. zu besuchen'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'the teacher was very nice and I learned a lot'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Man lernt erste Grundlagen und das auf eine sehr angenehme Weise, der LV Leiter kennt sich wirklich aus und kann uns aus Erfahrung viele Dinge mitgeben.'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Nähe zur Praxis
hätte mir mehr Einheiten gewünscht'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Coole Einführung von Videos Filmen und gleichzeitig Schneiden von Filmen, echt sehr cool!'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das Themengebiet
Dass der LV-Leiter meistens erreichbar war und bei Fragen schnell geantwortet hat.'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Einblicke in die Praxis '
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Da wir die praktischen Stunden jedoch auf Gruppen aufteilen mussten während Corona, war es schwer alles Wichtige in einem Tag mitzunehmen. Mehr Praxis wäre immer besser bevor man selbstständig agieren muss.'
'c13f9c502429892';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'gar nicht versucht auf online Unterricht zurück zu greifen'
